left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye movement type
1,1,1163807009,7.49773,156.99196,46.49864,-33.63265,72.08864,686.29004,6.92332,153.46954,45.21659,27.23503,77.7682,682.75842,Fixation
1,1,1163807026,-2.5033,158.19249,46.93555,-33.6881,72.14827,686.29614,4.11746,157.19461,46.57238,27.11396,77.78925,682.72955,Fixation
1,1,1163807043,1.24163,157.95085,46.84762,-33.73708,72.14893,686.3833,9.52426,154.13495,45.45875,27.06519,77.79512,682.74585,Fixation
1,1,1163807059,2.73663,156.1174,46.18031,-33.81362,72.13654,686.33612,7.15131,156.24104,46.22531,27.0367,77.81205,682.86401,Fixation
1,1,1163807076,1.25575,157.28209,46.60424,-33.87165,72.13926,686.27527,2.68239,154.78378,45.69489,26.97674,77.77154,682.59814,Fixation
1,1,1163807093,-0.41514,154.61946,45.63511,-33.92596,72.18184,686.27136,7.46691,157.8649,46.81633,26.86268,77.81246,682.72388,Fixation
1,1,1163807109,2.62116,156.6248,46.36498,-34.0382,72.23343,686.30103,3.58857,158.68524,47.11489,26.8253,77.85425,682.90771,Fixation
1,1,1163807126,0.67346,159.62421,47.4567,-34.10415,72.31703,686.23761,4.5155,154.76898,45.68951,26.73073,77.951,682.70837,Fixation
1,1,1163807143,-1.33228,158.42337,47.01963,-34.16748,72.47778,686.37842,8.41638,158.03625,46.87873,26.61716,78.0683,682.80804,Fixation
1,1,1163807159,3.1809,156.05408,46.15727,-34.29809,72.62891,686.32178,4.77949,154.89474,45.7353,26.57143,78.24763,682.83716,Fixation
1,1,1163807176,-0.68571,160.29543,47.70098,-34.35883,72.70935,686.3446,8.11085,159.90707,47.55963,26.43429,78.29399,682.53925,Fixation
1,1,1163807193,0.69313,157.13144,46.54941,-34.50297,72.80983,686.11572,6.45564,156.28377,46.24086,26.35981,78.48007,682.84143,Fixation
1,1,1163807209,-0.5462,158.05396,46.88515,-34.59692,72.86698,685.97766,6.69996,158.15422,46.92166,26.18991,78.46304,682.39056,Fixation
1,1,1163807226,2.45194,157.11221,46.54242,-34.784,72.81892,685.9137,2.99349,156.59575,46.3544,26.07695,78.43819,682.38745,Fixation
1,1,1163807243,3.5591,155.21951,45.8535,-34.97618,72.62103,685.75336,5.72131,159.42793,47.38526,25.90394,78.29051,682.56824,Fixation
1,1,1163807259,3.20633,155.16776,45.83467,-35.11766,72.30289,685.21472,5.84988,156.8632,46.45176,25.70882,78.07205,682.21039,Fixation
1,1,1163807276,1.17032,156.36003,46.26863,-35.27518,72.04811,685.01233,4.59091,155.99327,46.13511,25.51164,77.86745,681.65918,Fixation
1,1,1163807293,-0.62622,156.14954,46.19202,-35.47234,71.92591,685.4375,6.0521,154.08115,45.43915,25.32803,77.8005,681.71204,Fixation
1,1,1163807309,4.44086,156.95952,46.48681,-35.6757,71.88454,685.45093,5.81163,154.41167,45.55949,25.14634,77.78951,681.76447,Fixation
1,1,1163807326,2.96922,156.41081,46.28707,-35.82234,71.76111,685.02649,5.37331,156.71317,46.39714,24.98699,77.82639,681.99573,Fixation
1,1,1163807343,2.31075,156.85431,46.44852,-35.95304,71.69366,684.76514,4.87296,157.42799,46.6573,24.82911,77.79784,681.67432,Fixation
1,1,1163807359,2.56857,158.38658,47.00623,-36.0666,71.66452,685.05518,4.13756,157.1523,46.55697,24.74525,77.78293,682.10425,Fixation
1,1,1163807376,3.19714,155.54884,45.97338,-36.09654,71.61987,685.19452,5.25374,154.88327,45.73114,24.72254,77.70055,682.15704,Fixation
1,1,1163807393,2.65012,159.79411,47.51852,-36.0343,71.47163,684.9126,4.63769,155.42049,45.92666,24.78502,77.57507,682.46222,Fixation
1,1,1163807409,2.63648,161.13173,48.00537,-35.93896,71.47528,685.16119,3.33416,154.68184,45.65779,24.87352,77.40564,681.96643,Fixation
1,1,1163807426,2.42519,160.99466,47.95552,-35.83842,71.47754,685.13074,6.19824,158.29434,46.97262,25.01183,77.38513,682.78003,Fixation
1,1,1163807443,1.56326,160.38275,47.73277,-35.72416,71.49554,685.10547,4.48477,156.83362,46.44101,25.11425,77.22316,682.47534,Fixation
1,1,1163807459,1.52476,156.89717,46.46416,-35.6944,71.54051,685.43439,2.70295,154.47086,45.58105,25.21028,77.15864,682.94592,Fixation
1,1,1163807476,1.45725,156.45671,46.30383,-35.72429,71.52108,685.30066,2.5415,155.85963,46.08652,25.17747,77.03991,683.16809,Fixation
1,1,1163807493,2.57966,157.15739,46.55884,-35.86204,71.55859,685.37463,7.41243,157.68207,46.74977,25.04082,76.99358,683.26941,Fixation
1,1,1163807509,2.11224,154.86037,45.72277,-36.04672,71.61269,685.26385,4.53289,156.19965,46.21024,24.87415,77.03346,683.66986,Fixation
1,1,1163807526,4.97391,156.82179,46.43669,-36.33699,71.69707,685.42957,5.91248,157.32448,46.61965,24.59616,77.02369,683.35498,Fixation
1,1,1163807543,3.77139,157.10507,46.53978,-36.63665,71.77748,685.38977,2.39094,149.49702,43.77072,24.30496,77.20462,683.55676,Fixation
1,1,1163807559,2.65361,156.57124,46.34549,-37.04179,71.92374,685.55481,4.98795,155.93111,46.11252,23.90055,77.28374,683.36731,Fixation
1,1,1163807576,6.14505,158.36751,46.99928,-37.3488,71.89194,685.04846,6.20923,156.3903,46.27964,23.55704,77.46915,683.80469,Fixation
1,1,1163807593,3.75945,159.84326,47.5364,-37.737,71.92893,685.47278,5.08567,152.65637,44.9206,23.17837,77.4558,683.4447,Fixation
1,1,1163807609,8.91663,160.90671,47.92347,-38.10907,71.87595,685.24323,9.94251,155.2164,45.8524,22.79488,77.48137,683.56165,Fixation
1,1,1163807626,6.72193,157.03423,46.51397,-38.40618,71.84757,685.34418,5.24595,158.09778,46.90111,22.50735,77.48537,683.41241,Fixation
1,1,1163807643,5.70198,158.42406,47.0199,-38.63361,71.75943,685.40997,5.54317,159.03465,47.24207,22.27123,77.52521,683.49402,Fixation
1,1,1163807659,7.00237,155.54263,45.97108,-38.7965,71.66251,685.22418,7.39283,156.80621,46.43102,22.08247,77.50319,683.27374,Fixation
1,1,1163807676,6.796,160.25536,47.6864,-38.84799,71.52628,685.33063,6.93335,156.80185,46.42941,22.04108,77.50761,683.48334,Fixation
1,1,1163807693,4.69951,156.51074,46.3235,-38.8657,71.43814,685.3186,6.26265,155.94348,46.11703,22.00488,77.47067,683.45972,Fixation
1,1,1163807709,5.88238,159.94896,47.57491,-38.88074,71.3073,685.53687,7.44839,153.3093,45.15823,21.96724,77.40535,683.34625,Fixation
1,1,1163807726,6.54925,157.8197,46.79993,-38.87073,71.21515,685.26764,8.3431,154.43205,45.56689,21.93533,77.33994,683.24487,Fixation
1,1,1163807743,5.80181,157.51581,46.68932,-38.8786,71.12369,685.42969,7.54355,154.91168,45.74147,21.9351,77.29229,683.19409,Fixation
1,1,1163807759,7.90599,158.58388,47.07803,-38.84933,71.06296,685.3584,7.24323,154.68869,45.6603,21.98381,77.29902,683.177,Fixation
1,1,1163807776,10.09945,158.34708,46.99183,-38.7995,71.1553,685.41467,7.88929,152.43442,44.8398,22.04263,77.39048,683.14764,Fixation
1,1,1163807793,7.66072,159.35037,47.35699,-38.72709,71.28743,685.45386,11.17623,156.03316,46.1497,22.08191,77.49895,683.15741,Fixation
1,1,1163807809,6.02193,157.62523,46.72914,-38.67696,71.487,685.47485,9.69801,157.49995,46.6835,22.10233,77.67152,683.03961,Fixation
1,1,1163807826,6.56182,156.99501,46.49975,-38.66264,71.63687,685.18689,9.77439,156.06577,46.16151,22.12409,77.84219,683.06555,Fixation
1,1,1163807843,5.89333,160.22798,47.67646,-38.6964,71.73401,685.43182,9.11778,156.20909,46.21371,22.09349,77.8987,682.94971,Fixation
1,1,1163807859,9.66399,157.28857,46.60656,-38.75747,71.75108,685.2121,10.77648,157.45932,46.66873,22.07508,77.9333,683.09265,Fixation
1,1,1163807876,8.83336,158.71825,47.12691,-38.82874,71.73136,685.19061,3.92006,158.84787,47.1741,22.03507,77.91902,683.0697,Fixation
1,1,1163807893,3.75952,159.411,47.3791,-38.8804,71.72661,685.51514,7.16669,156.32843,46.25711,21.93638,77.86755,682.90912,Fixation
1,1,1163807909,5.63102,153.99846,45.4091,-38.92503,71.63872,685.19348,9.92694,154.76863,45.68936,21.87094,77.81416,682.96521,Fixation
1,1,1163807926,10.10975,158.39456,47.00916,-39.00378,71.52194,685.20789,8.26998,158.08035,46.89478,21.83889,77.70023,683.04541,Fixation
1,1,1163807943,10.24199,155.26768,45.87103,-39.06623,71.46159,685.47736,6.32486,153.28349,45.1488,21.80359,77.61034,682.87915,Fixation
1,1,1163807959,7.64854,157.47395,46.67404,-39.0732,71.33849,685.35278,7.03501,152.90042,45.00945,21.7498,77.49504,682.63794,Fixation
1,1,1163807976,5.74537,158.17039,46.92752,-39.09075,71.26656,685.38361,9.48279,155.36818,45.90764,21.71499,77.43037,682.61505,Fixation
1,1,1163807993,6.29112,156.99184,46.49856,-39.09729,71.25686,685.4104,8.44672,159.05702,47.25025,21.70329,77.4249,682.60303,Fixation
1,1,1163808009,7.32693,159.55547,47.43166,-39.08274,71.2993,685.36755,6.7402,153.38489,45.18575,21.73422,77.4977,682.62634,Fixation
1,1,1163808026,10.71552,154.70789,45.6673,-39.05952,71.46274,685.42688,7.47415,156.40532,46.28506,21.81433,77.64879,682.94312,Fixation
1,1,1163808043,6.77351,154.65878,45.64939,-38.93079,71.61055,685.29407,8.52157,157.31367,46.61571,21.86498,77.80676,682.92639,Fixation
1,1,1163808059,10.32742,156.40123,46.28364,-38.84788,71.72393,685.30737,6.34183,156.63382,46.36823,22.00397,77.90318,682.9173,Fixation
1,1,1163808076,8.2872,156.18211,46.20387,-38.69638,71.85246,685.31055,10.33633,156.66122,46.37825,22.1043,77.99823,682.94849,Fixation
1,1,1163808093,9.66634,154.22325,45.4909,-38.61444,71.92401,685.54645,7.75585,156.03857,46.15161,22.25965,78.04048,683.0166,Fixation
1,1,1163808109,6.84884,154.65134,45.64667,-38.43253,71.88441,685.29425,9.35817,156.03459,46.15019,22.35586,77.96921,682.86792,Fixation
1,1,1163808126,9.20958,153.68382,45.29458,-38.36649,71.88094,685.54718,7.76176,160.58878,47.80779,22.50869,77.93355,683.20532,Fixation
1,1,1163808143,6.54056,159.51741,47.4178,-38.22602,71.82156,685.66748,8.19195,155.49158,45.95253,22.58624,77.88251,683.20081,Fixation
1,1,1163808159,12.56604,157.56027,46.70545,-38.15129,71.72895,685.47394,6.32766,155.81683,46.07091,22.71724,77.79233,683.16541,Fixation
1,1,1163808176,8.94143,153.76006,45.32232,-38.02457,71.71248,685.67175,12.8053,157.16501,46.56161,22.76672,77.68481,683.07202,Fixation
1,1,1163808193,9.28133,156.98877,46.49746,-37.96736,71.69024,685.68976,6.96749,158.50398,47.04894,22.87422,77.6786,683.30927,Fixation
1,1,1163808209,12.60356,154.69698,45.66332,-37.94433,71.70576,685.849,6.03064,158.76144,47.14263,22.94078,77.67589,683.2793,Fixation
1,1,1163808226,10.60158,155.87859,46.09339,-37.9342,71.74397,685.87915,7.26732,158.40643,47.01344,22.957,77.71011,683.31726,Fixation
1,1,1163808243,12.4708,156.0394,46.15191,-37.91962,71.78175,685.58997,6.6309,155.18831,45.84218,22.93759,77.81788,683.21521,Fixation
1,1,1163808259,11.78819,157.1978,46.57354,-37.95055,71.95092,685.72046,5.60397,156.44365,46.29904,22.91941,77.95519,683.43622,Fixation
1,1,1163808276,8.37169,157.94313,46.84486,-37.96107,72.08806,685.73694,6.4579,156.26968,46.23574,22.87324,78.10925,683.36133,Fixation
1,1,1163808293,7.54059,156.20586,46.21252,-37.96982,72.17473,685.5885,8.39466,157.35776,46.63176,22.8212,78.169,683.19727,Fixation
1,1,1163808309,7.64827,156.77731,46.42054,-37.99734,72.21271,685.8324,11.88899,156.80307,46.42988,22.79037,78.18815,683.08301,Fixation
1,1,1163808326,1.85705,154.56064,45.6137,-38.10322,72.20757,685.90997,1.13446,156.07239,46.16393,22.7457,78.17476,683.26648,Fixation
1,1,1163808343,5.13689,156.63399,46.36833,-38.13595,72.16124,685.82532,2.66951,156.86783,46.45344,22.73533,78.13286,683.21606,Fixation
1,1,1163808359,4.49572,154.82802,45.71102,-38.14418,72.06526,685.69067,1.9296,153.83308,45.34887,22.71241,78.06694,683.08832,Fixation
1,1,1163808376,5.27751,154.79227,45.69798,-38.16387,71.96503,685.64221,4.0899,155.92793,46.11132,22.70601,77.98926,683.34753,Fixation
1,1,1163808393,3.58987,154.5867,45.62316,-38.17529,71.94822,685.88678,1.02571,156.84784,46.44621,22.70632,77.92532,683.36096,Fixation
1,1,1163808409,4.34793,154.46739,45.57975,-38.15792,71.8795,685.80603,0.60236,154.51456,45.59689,22.71208,77.87568,683.17859,Fixation
1,1,1163808426,3.71667,156.42355,46.29175,-38.13253,71.82196,685.7334,3.62811,154.75935,45.68602,22.72056,77.84007,683.07507,Fixation
1,1,1163808443,3.77663,156.30379,46.24816,-38.09747,71.8287,685.82935,3.63929,155.18369,45.8405,22.74043,77.85156,683.15204,Fixation
1,1,1163808459,2.01847,155.36578,45.90675,-38.04616,71.87008,685.78113,7.78495,154.29289,45.51622,22.75891,77.88208,683.13721,Fixation
1,1,1163808476,2.43283,152.7251,44.94559,-37.96423,71.91104,685.58533,5.24146,155.02693,45.78345,22.85608,77.90688,683.14325,Fixation
1,1,1163808493,31.73013,129.93698,36.6514,-37.53552,71.74529,685.78375,34.82556,123.53858,34.32259,23.13889,77.75492,683.14966,Fixation
1,1,1163808509,67.50664,97.65962,24.90341,-37.07124,71.63402,685.74243,68.06797,92.43266,23.00102,23.4289,77.60984,683.36157,Fixation
1,1,1163808526,97.3716,84.8729,20.24943,-36.67405,71.52301,685.59705,98.522,77.45857,17.55087,23.71119,77.5224,683.27643,Fixation
1,1,1163808543,109.48889,85.90148,20.62387,-36.50912,71.53348,685.47198,112.11315,85.94164,20.63842,23.96426,77.57883,683.50427,Fixation
1,1,1163808559,107.54738,85.66537,20.53786,-36.4458,71.46298,685.37738,108.36701,86.4064,20.80756,24.10099,77.45447,683.2489,Fixation
1,1,1163808576,108.54494,83.37354,19.70378,-36.37888,71.38089,685.55005,109.21614,83.88155,19.88862,24.1923,77.34468,683.13806,Fixation
1,1,1163808593,113.91379,84.74031,20.20114,-36.33176,71.23798,685.40417,107.35235,85.07004,20.32123,24.32063,77.19842,683.11688,Fixation
1,1,1163808609,111.62151,82.17341,19.26691,-36.257,71.10664,685.16107,112.31453,79.85941,18.42466,24.37249,77.10719,683.06104,Fixation
1,1,1163808626,109.20657,86.72029,20.92179,-36.22081,70.99683,684.90698,110.22251,84.81326,20.22774,24.42126,77.01209,682.88916,Fixation
1,1,1163808643,109.69553,88.60806,21.60894,-36.22081,70.94958,684.71277,109.32572,83.66055,19.80816,24.44725,76.98146,682.84882,Fixation
1,1,1163808659,109.58117,87.43589,21.18233,-36.26266,70.96057,684.82324,110.69093,83.94752,19.9126,24.41898,76.97359,682.70984,Fixation
1,1,1163808676,110.87653,91.32307,22.59711,-36.32736,71.02975,685.23212,112.32669,83.22638,19.65013,24.37976,77.01667,682.67401,Fixation
1,1,1163808693,109.9212,82.95004,19.54956,-36.37936,71.10101,685.06671,116.33814,82.97256,19.55777,24.32835,77.14251,682.8576,Fixation
1,1,1163808710,110.65993,82.58453,19.41656,-36.43717,71.11713,684.64734,108.78398,86.82773,20.96096,24.2828,77.16694,682.70599,Fixation
1,1,1163808726,111.27614,84.25629,20.02504,-36.56091,71.23087,685.32489,108.25311,79.82738,18.41299,24.17021,77.23502,682.61157,Fixation
1,1,1163808743,108.40994,88.673,21.6326,-36.62244,71.21973,685.07043,110.3691,79.19696,18.18356,24.0961,77.35542,682.92688,Fixation
1,1,1163808760,109.19855,85.09647,20.33081,-36.72887,71.22136,684.95105,108.58086,86.8731,20.97746,24.00913,77.32674,682.59741,Fixation
1,1,1163808776,109.63319,88.0798,21.41667,-36.82148,71.25492,685.50342,112.26669,79.47746,18.28566,23.89966,77.3369,682.83752,Fixation
1,1,1163808793,110.15942,83.52189,19.75771,-36.86678,71.16002,685.06415,109.47577,81.2524,18.93165,23.85052,77.26175,682.95752,Fixation
1,1,1163808810,109.1311,82.40651,19.35172,-36.94772,71.09564,685.23602,105.20847,86.32944,20.77961,23.78158,77.19139,682.93652,Fixation
1,1,1163808826,110.63859,87.80159,21.31536,-36.99834,71.04385,685.33636,107.30489,80.89251,18.8007,23.7165,77.1666,683.00562,Fixation
1,1,1163808843,112.87608,87.57686,21.23359,-37.03154,71.03902,685.46381,111.1035,82.95335,19.55074,23.67992,77.15661,683.08643,Fixation
1,1,1163808860,112.14143,88.41177,21.53745,-37.05135,71.04868,685.59235,112.62566,81.48756,19.01731,23.66207,77.16308,683.21533,Fixation
1,1,1163808876,108.67899,88.51897,21.57651,-37.07632,71.08243,685.60138,107.84282,81.74911,19.11244,23.64185,77.18178,683.16547,Fixation
1,1,1163808893,108.16663,84.63528,20.16298,-37.10763,71.16068,685.5033,108.22029,87.12959,21.07078,23.62906,77.21404,683.21863,Fixation
1,1,1163808910,109.12737,82.59373,19.41987,-37.13807,71.20062,685.32117,108.37545,87.61107,21.24604,23.58863,77.28478,683.3382,Fixation
1,1,1163808926,79.92268,105.65989,27.81529,-37.4442,71.4832,685.49445,80.84771,105.77783,27.85821,23.2282,77.54278,683.1825,Fixation
1,1,1163808943,26.32935,131.23242,37.12291,-37.84537,71.90041,685.7038,38.72468,139.25488,40.04284,22.65947,77.94278,683.18256,Fixation
1,1,1163808960,8.72072,144.86633,42.08527,-38.11653,72.04472,685.7749,18.78785,144.9015,42.09801,22.31224,78.10875,683.07697,Fixation
1,1,1163808976,13.34545,144.72014,42.03205,-38.16456,71.97192,685.49719,20.22844,146.26726,42.59515,22.3293,78.10057,683.06323,Fixation
1,1,1163808993,11.68459,146.25002,42.58887,-38.19016,71.95795,685.58789,17.71277,144.29469,41.87718,22.32618,78.07526,683.01196,Fixation
1,1,1163809010,9.79535,141.94327,41.02135,-38.19727,71.92534,685.46924,18.29388,143.14471,41.45863,22.34105,78.0196,682.93207,Fixation
1,1,1163809026,10.50511,144.84096,42.07602,-38.21465,71.87682,685.54041,18.56137,145.59631,42.35093,22.34251,77.91289,682.67603,Fixation
1,1,1163809043,10.61136,148.36102,43.3572,-38.21795,71.80377,685.67053,14.62132,146.55537,42.70002,22.37642,77.86523,682.75055,Fixation
1,1,1163809060,9.72603,147.1219,42.90623,-38.19704,71.74633,685.65118,12.91729,147.72725,43.12654,22.43542,77.84027,682.83612,Fixation
1,1,1163809076,11.01602,146.48672,42.67505,-38.18456,71.71844,685.53687,15.28989,146.95256,42.84456,22.4734,77.81188,682.79565,Fixation
1,1,1163809093,14.29859,144.61624,41.99423,-38.17812,71.71972,685.60217,15.47087,143.71651,41.66676,22.50019,77.81851,682.97375,Fixation
1,1,1163809110,15.25168,143.77199,41.68697,-38.17164,71.72355,685.62903,15.80976,146.52924,42.69046,22.51157,77.8253,682.99866,Fixation
1,1,1163809126,14.41374,145.8791,42.45389,-38.18057,71.71922,685.56311,16.73061,147.10693,42.90076,22.50331,77.83331,682.96082,Fixation
1,1,1163809143,10.64332,144.19498,41.84093,-38.18979,71.7198,685.56232,14.53553,146.37573,42.63463,22.47876,77.82758,682.85919,Fixation
1,1,1163809160,10.57209,148.74532,43.49708,-38.22759,71.7531,685.7655,12.43149,147.06474,42.88541,22.41983,77.83983,682.82495,Fixation
1,1,1163809176,11.32553,147.82002,43.16032,-38.29467,71.8073,685.79333,16.43414,149.80716,43.88355,22.34,77.87701,682.80518,Fixation
1,1,1163809193,12.95816,149.30441,43.70058,-38.3526,71.86472,685.78387,16.5626,148.98334,43.58377,22.31202,77.93671,682.94836,Fixation
1,1,1163809210,4.64522,152.93512,45.02206,-38.41139,71.95033,685.58734,7.60668,153.72606,45.30996,22.22896,78.0651,682.96716,Fixation
1,1,1163809226,3.42805,155.58324,45.98589,-38.41961,71.97469,685.58386,9.49286,154.16197,45.46861,22.15828,78.12065,683.15259,Fixation
1,1,1163809243,4.94992,155.42465,45.92813,-38.4237,71.97813,685.62256,7.59059,151.81641,44.61488,22.18258,78.11824,683.18903,Fixation
1,1,1163809260,5.38486,155.23891,45.86055,-38.41551,71.96069,685.57294,8.13657,153.4342,45.20373,22.20996,78.10144,683.20074,Fixation
1,1,1163809276,5.87561,153.311,45.1589,-38.40944,71.96242,685.74353,5.50454,150.02814,43.96402,22.24385,78.04949,683.06921,Fixation
1,1,1163809293,6.72863,154.21649,45.48846,-38.38663,71.96986,685.96667,8.18513,153.96419,45.39661,22.2795,78.02341,683.20862,Fixation
1,1,1163809310,4.91851,152.26128,44.77678,-38.34372,71.98288,686.05133,9.04409,152.9299,45.02015,22.30828,77.98825,683.1554,Fixation
1,1,1163809326,3.79084,152.23422,44.76692,-38.29264,72.00641,686.11023,12.23192,156.17819,46.20243,22.33558,77.98792,683.11444,Fixation
1,1,1163809343,3.71664,154.21501,45.48789,-38.25556,72.01759,686.06226,7.18298,151.85243,44.62799,22.38079,78.02328,683.15021,Fixation
1,1,1163809360,1.88436,157.05934,46.52317,-38.2328,72.0257,685.97205,6.62267,152.16283,44.741,22.42525,78.06424,683.22461,Fixation
1,1,1163809376,11.07445,156.41609,46.28901,-38.16036,72.08026,685.8183,15.08765,153.95068,45.39172,22.50735,78.09445,683.08923,Fixation
1,1,1163809393,17.18183,152.54135,44.87874,-38.01331,72.15492,685.76288,22.12561,154.49339,45.58922,22.59064,78.15232,683.34167,Fixation
1,1,1163809410,17.42177,153.4203,45.19863,-38.00017,72.18872,685.78088,22.00191,157.72212,46.7644,22.61654,78.17233,683.36676,Fixation
1,1,1163809426,16.65348,155.96385,46.12441,-37.99391,72.214,685.85992,21.4839,154.25813,45.50358,22.63736,78.21056,683.36536,Fixation
1,1,1163809443,17.71532,158.90143,47.19363,-37.99261,72.23725,685.89716,19.73909,154.28334,45.51279,22.65182,78.24623,683.28625,Fixation
1,1,1163809460,18.86549,157.41489,46.65256,-37.98438,72.24448,685.83038,20.58916,155.64876,46.0097,22.67967,78.27595,683.33563,Fixation
1,1,1163809476,21.65687,158.34909,46.99258,-37.96405,72.23812,685.75476,19.22531,154.10881,45.44929,22.7127,78.28217,683.39832,Fixation
